data_month,cty_code,cty_name,chapter,rate,rate_dutiable,duty_free_share,con_val,cal_dut,dut_val
2011-04,5520,VIETNAM,12,0.000236,0.002885,0.918325,131570,31,10746
2011-04,5520,VIETNAM,13,0.021053,0.032,0.342105,9120,192,6000
2011-04,5520,VIETNAM,14,0.0,,1.0,8080,0,0
2011-04,5520,VIETNAM,15,0.0,,1.0,152699,0,0
2011-04,5520,VIETNAM,16,0.045476,0.119634,0.619876,15740921,715832,5983507
2011-04,5520,VIETNAM,17,0.051991,0.051991,0.0,58125,3022,58125
2011-04,5520,VIETNAM,18,0.019988,0.019988,0.0,39474,789,39474
2011-04,5520,VIETNAM,19,0.029688,0.05581,0.468052,2446368,72628,1301341
2011-04,5520,VIETNAM,20,0.046393,0.06516,0.288022,1632095,75717,1162015
2011-04,5520,VIETNAM,21,0.096334,0.141278,0.318127,1433878,138131,977723
2011-04,5520,VIETNAM,24,0.117381,0.117381,0.0,8400,986,8400
2011-04,5520,VIETNAM,25,0.0,,1.0,8041,0,0
2011-04,5520,VIETNAM,26,0.0,,1.0,918890,0,0
2011-04,5520,VIETNAM,27,0.000603,0.000603,0.0,52419501,31602,52419501
2011-04,5520,VIETNAM,28,0.050161,0.054052,0.071989,3041459,152563,2822508
2011-04,5520,VIETNAM,29,0.0,,1.0,230950,0,0
2011-04,5520,VIETNAM,30,0.0,,1.0,39410,0,0
2011-04,5520,VIETNAM,32,0.056832,0.056832,0.0,614517,34924,614517
2011-04,5520,VIETNAM,33,0.015334,0.024033,0.361961,14869,228,9487
2011-04,5520,VIETNAM,34,0.000836,0.038304,0.978175,6259804,5233,136619
2011-04,5520,VIETNAM,35,0.034422,0.034422,0.0,89390,3077,89390
2011-04,5520,VIETNAM,37,0.004903,0.065034,0.924605,62816,308,4736
2011-04,5520,VIETNAM,38,0.013698,0.056488,0.757504,31683,434,7683
2011-04,5520,VIETNAM,39,0.040657,0.04147,0.019602,8700937,353754,8530385
2011-04,5520,VIETNAM,40,0.019291,0.035643,0.458785,15334271,295806,8299130
2011-04,5520,VIETNAM,42,0.129846,0.13535,0.040668,28067271,3644420,26925840
2011-04,5520,VIETNAM,43,0.015833,0.030529,0.481359,208925,3308,108357
2011-04,5520,VIETNAM,44,0.022265,0.038983,0.428841,2321772,51695,1326101
2011-04,5520,VIETNAM,45,0.0,,1.0,29387,0,0
2011-04,5520,VIETNAM,46,0.041077,0.046789,0.122096,1688118,69342,1482005
2011-04,5520,VIETNAM,48,0.0,,1.0,12361243,0,0
2011-04,5520,VIETNAM,49,0.0,,1.0,416722,0,0
2011-04,5520,VIETNAM,50,0.0,,1.0,32154,0,0
2011-04,5520,VIETNAM,51,0.25,0.25,0.0,7332,1833,7332
2011-04,5520,VIETNAM,52,0.091256,0.09242,0.012595,1290691,117783,1274435
2011-04,5520,VIETNAM,53,0.0,,1.0,44127,0,0
2011-04,5520,VIETNAM,54,0.046658,0.130918,0.64361,821664,38337,292833
2011-04,5520,VIETNAM,55,0.061678,0.061678,0.0,1671866,103117,1671866
2011-04,5520,VIETNAM,56,0.08148,0.086746,0.060713,534269,43532,501832
2011-04,5520,VIETNAM,57,0.059228,0.059228,0.0,31100,1842,31100
2011-04,5520,VIETNAM,58,0.063996,0.063996,0.0,54800,3507,54800
2011-04,5520,VIETNAM,59,0.057147,0.057349,0.003511,14169186,809730,14119431
2011-04,5520,VIETNAM,60,0.102632,0.102632,0.0,434035,44546,434035
2011-04,5520,VIETNAM,61,0.186822,0.186894,0.000388,293314158,54797456,293200495
2011-04,5520,VIETNAM,62,0.164603,0.164654,0.00031,216125872,35575023,216058837
2011-04,5520,VIETNAM,63,0.076041,0.080744,0.058255,7939172,603700,7476673
2011-04,5520,VIETNAM,64,0.125806,0.126384,0.004574,137211135,17262040,136583540
2011-04,5520,VIETNAM,65,0.074017,0.076482,0.032234,10982614,812898,10628599
2011-04,5520,VIETNAM,66,0.068854,0.076089,0.095081,273797,18852,247764
2011-04,5520,VIETNAM,67,0.002969,0.080401,0.963069,240121,713,8868
2011-04,5520,VIETNAM,68,0.009289,0.051418,0.819351,877314,8149,158486
2011-04,5520,VIETNAM,69,0.05528,0.059643,0.073149,4141914,228964,3838938
2011-04,5520,VIETNAM,70,0.06436,0.06436,0.0,956360,61551,956360
2011-04,5520,VIETNAM,71,0.030642,0.066515,0.539317,5446657,166897,2509180
2011-04,5520,VIETNAM,72,0.022436,0.030507,0.264561,2017407,45263,1483679
2011-04,5520,VIETNAM,73,0.012426,0.03928,0.683641,24153575,300143,7641204
2011-04,5520,VIETNAM,74,0.015582,0.01581,0.014456,5686697,88609,5604489
2011-04,5520,VIETNAM,76,0.03021,0.03021,0.0,1928377,58256,1928377
2011-04,5520,VIETNAM,78,0.029996,0.029996,0.0,27104,813,27104
2011-04,5520,VIETNAM,79,0.029999,0.029999,0.0,190607,5718,190607
2011-04,5520,VIETNAM,80,0.020975,0.020975,0.0,12777,268,12777
2011-04,5520,VIETNAM,82,0.048214,0.06867,0.297884,4209101,202939,2955276
2011-04,5520,VIETNAM,83,0.012643,0.032517,0.611198,1021946,12920,397335
2011-04,5520,VIETNAM,84,0.002303,0.034107,0.93248,47532556,109463,3209402
2011-04,5520,VIETNAM,85,0.018673,0.038873,0.51963,75476874,1409401,36256829
2011-04,5520,VIETNAM,86,0.036004,0.036004,0.0,125515,4519,125515
2011-04,5520,VIETNAM,87,0.021717,0.026232,0.172116,7208553,156551,5967848
2011-04,5520,VIETNAM,88,0.003939,0.029976,0.868611,213275,840,28022
2011-04,5520,VIETNAM,89,0.014998,0.014998,0.0,56208,843,56208
2011-04,5520,VIETNAM,90,0.00272,0.021345,0.872555,11651175,31695,1484881
2011-04,5520,VIETNAM,92,0.050233,0.051341,0.021587,416920,20943,407920
2011-04,5520,VIETNAM,93,0.012635,0.02882,0.561595,7598,96,3331
2011-04,5520,VIETNAM,94,0.000308,0.052366,0.994115,129911786,40035,764530
2011-04,5520,VIETNAM,95,0.006963,0.041813,0.833467,13079529,91075,2178169
2011-04,5520,VIETNAM,96,0.041843,0.050213,0.166689,2381435,99647,1984477
2011-04,5520,VIETNAM,97,0.0,,1.0,283219,0,0
2011-04,5520,VIETNAM,98,0.346127,0.5,0.307747,5850153,2024893,4049786
2011-04,5520,VIETNAM,99,0.0,0.0,0.0,3449748,0,3449748
2011-05,5520,VIETNAM,01,0.0,,1.0,257693,0,0
2011-05,5520,VIETNAM,02,0.0,,1.0,91831,0,0
2011-05,5520,VIETNAM,03,0.000174,0.059571,0.997081,63052911,10964,184049
2011-05,5520,VIETNAM,04,0.007894,0.007894,0.0,7301826,57643,7301826
2011-05,5520,VIETNAM,05,0.0,,1.0,42596,0,0
2011-05,5520,VIETNAM,06,0.042813,0.054386,0.212795,20461,876,16107
2011-05,5520,VIETNAM,07,0.111588,0.118616,0.059253,334651,37343,314822
2011-05,5520,VIETNAM,08,0.000505,0.026576,0.981013,28671754,14468,544403
2011-05,5520,VIETNAM,09,3.6e-05,0.020153,0.99823,64336577,2295,113877
2011-05,5520,VIETNAM,10,0.019629,0.019629,0.0,799528,15694,799528
2011-05,5520,VIETNAM,11,0.009454,0.031789,0.702614,36071,341,10727
2011-05,5520,VIETNAM,12,0.000218,0.002465,0.911718,238917,52,21092
2011-05,5520,VIETNAM,14,0.0,,1.0,46364,0,0
2011-05,5520,VIETNAM,15,0.0,,1.0,253864,0,0
2011-05,5520,VIETNAM,16,0.043032,0.115764,0.628278,15732333,676992,5848055
2011-05,5520,VIETNAM,17,0.054798,0.054798,0.0,122267,6700,122267
2011-05,5520,VIETNAM,19,0.029637,0.062914,0.528934,2571139,76200,1211177
2011-05,5520,VIETNAM,20,0.039908,0.058418,0.316855,1885824,75259,1288292
2011-05,5520,VIETNAM,21,0.109431,0.155185,0.294832,2053648,224733,1448166
2011-05,5520,VIETNAM,22,0.002207,0.002207,0.0,29900,66,29900
2011-05,5520,VIETNAM,23,0.013996,0.013996,0.0,113458,1588,113458
2011-05,5520,VIETNAM,25,0.0,,1.0,14015,0,0
2011-05,5520,VIETNAM,26,0.0,,1.0,6403219,0,0
2011-05,5520,VIETNAM,27,0.000969,0.000969,0.0,1192330,1155,1192330
2011-05,5520,VIETNAM,28,0.049446,0.052997,0.066997,2063366,102026,1925126
2011-05,5520,VIETNAM,29,0.001847,0.065023,0.971595,535460,989,15210
2011-05,5520,VIETNAM,30,0.0,,1.0,79801,0,0
2011-05,5520,VIETNAM,32,0.059047,0.059047,0.0,577134,34078,577134
2011-05,5520,VIETNAM,33,0.005758,0.023987,0.759956,51928,299,12465
2011-05,5520,VIETNAM,34,0.001048,0.038469,0.972746,8180685,8577,222959
2011-05,5520,VIETNAM,35,0.036903,0.036903,0.0,318292,11746,318292
2011-05,5520,VIETNAM,36,0.0,,1.0,38164,0,0
2011-05,5520,VIETNAM,38,0.044687,0.044687,0.0,582737,26041,582737
2011-05,5520,VIETNAM,39,0.041309,0.041749,0.010526,10753446,444217,10640250
2011-05,5520,VIETNAM,40,0.027835,0.035635,0.218884,10533287,293193,8227715
2011-05,5520,VIETNAM,41,0.032982,0.032982,0.0,14250,470,14250
2011-05,5520,VIETNAM,42,0.138675,0.143435,0.033183,35098398,4867277,33933741
2011-05,5520,VIETNAM,43,0.0,,1.0,683,0,0
2011-05,5520,VIETNAM,44,0.026301,0.041862,0.371704,3259210,85722,2047747
2011-05,5520,VIETNAM,45,0.0,,1.0,29128,0,0
2011-05,5520,VIETNAM,46,0.040621,0.046249,0.121681,2337828,94966,2053359
2011-05,5520,VIETNAM,48,0.0,,1.0,22648763,0,0
2011-05,5520,VIETNAM,49,0.0,,1.0,92003,0,0
2011-05,5520,VIETNAM,50,0.000276,0.008654,0.96812,32622,9,1040
2011-05,5520,VIETNAM,52,0.09217,0.09217,0.0,1967546,181349,1967546
2011-05,5520,VIETNAM,53,0.0,,1.0,29927,0,0
2011-05,5520,VIETNAM,54,0.061064,0.103889,0.412222,1688963,103134,992736
2011-05,5520,VIETNAM,55,0.066837,0.066837,0.0,1705766,114009,1705766
2011-05,5520,VIETNAM,56,0.060609,0.066263,0.08532,483324,29294,442087
2011-05,5520,VIETNAM,58,0.066482,0.066786,0.004555,295282,19631,293937
2011-05,5520,VIETNAM,59,0.056369,0.056547,0.003155,18632573,1050291,18573790
2011-05,5520,VIETNAM,60,0.105321,0.105321,0.0,574071,60462,574071
2011-05,5520,VIETNAM,61,0.188633,0.188681,0.000253,307112633,57931617,307035014
2011-05,5520,VIETNAM,62,0.162569,0.162653,0.000516,213599936,34724717,213489696
2011-05,5520,VIETNAM,63,0.074674,0.079021,0.05501,7661225,572095,7239782
2011-05,5520,VIETNAM,64,0.12435,0.125543,0.009501,176103305,21898521,174430161
2011-05,5520,VIETNAM,65,0.074378,0.077201,0.036559,10843758,806539,10447319
2011-05,5520,VIETNAM,66,0.0484,0.056179,0.13847,185600,8983,159900
2011-05,5520,VIETNAM,67,0.000293,0.083824,0.996499,194213,57,680
2011-05,5520,VIETNAM,68,0.010587,0.055311,0.808589,1443728,15285,276346
2011-05,5520,VIETNAM,69,0.057578,0.062773,0.082765,3770219,217080,3458178
2011-05,5520,VIETNAM,70,0.065826,0.065826,0.0,1014508,66781,1014508
2011-05,5520,VIETNAM,71,0.028989,0.066455,0.563775,5831434,169048,2543815
2011-05,5520,VIETNAM,72,0.0,,1.0,1187803,0,0
2011-05,5520,VIETNAM,73,0.009835,0.038914,0.747256,32247215,317162,8150279
2011-05,5520,VIETNAM,74,0.016315,0.016323,0.00048,6751194,110144,6747954
2011-05,5520,VIETNAM,76,0.030117,0.030432,0.010359,1388123,41806,1373743
2011-05,5520,VIETNAM,78,0.030025,0.030025,0.0,38934,1169,38934
2011-05,5520,VIETNAM,79,0.030008,0.030008,0.0,273157,8197,273157
2011-05,5520,VIETNAM,80,0.020977,0.020977,0.0,14540,305,14540
2011-05,5520,VIETNAM,82,0.050483,0.068539,0.26345,5852296,295439,4310510
2011-05,5520,VIETNAM,83,0.016313,0.033146,0.507842,1093123,17832,537989
2011-05,5520,VIETNAM,84,0.002562,0.031592,0.918895,45278333,116015,3672297
2011-05,5520,VIETNAM,85,0.019491,0.038105,0.48848,68981558,1344551,35285431
2011-05,5520,VIETNAM,87,0.021981,0.026598,0.173586,7033833,154612,5812859
2011-05,5520,VIETNAM,88,0.000229,0.029978,0.992354,3402737,780,26019
2011-05,5520,VIETNAM,90,0.003105,0.022328,0.860932,10734394,33331,1492811
2011-05,5520,VIETNAM,92,0.051915,0.051915,0.0,365038,18951,365038
2011-05,5520,VIETNAM,93,0.002098,0.028946,0.927522,61012,128,4422
2011-05,5520,VIETNAM,94,0.00026,0.049938,0.99479,157936238,41091,822842
2011-05,5520,VIETNAM,95,0.0088,0.044878,0.803906,13582503,119529,2663444
2011-05,5520,VIETNAM,96,0.048363,0.0565,0.144023,3353003,162161,2870095
2011-05,5520,VIETNAM,97,0.0,,1.0,63365,0,0
2011-05,5520,VIETNAM,98,0.0,,1.0,1518211,0,0
2011-05,5520,VIETNAM,99,0.0,0.0,0.0,2886659,0,2886659
2011-06,5520,VIETNAM,01,0.0,,1.0,9692,0,0
2011-06,5520,VIETNAM,03,0.000141,0.058992,0.997602,67555602,9555,161970
2011-06,5520,VIETNAM,04,0.007771,0.007771,0.0,8454767,65702,8454767
2011-06,5520,VIETNAM,05,0.0,,1.0,20977,0,0
2011-06,5520,VIETNAM,06,0.054729,0.054729,0.0,21780,1192,21780
2011-06,5520,VIETNAM,07,0.134233,0.134233,0.0,254028,34099,254028
2011-06,5520,VIETNAM,08,0.00031,0.020435,0.984807,29832215,9262,453239
2011-06,5520,VIETNAM,09,1.8e-05,0.024048,0.999258,55850312,997,41458
2011-06,5520,VIETNAM,10,0.020012,0.020012,0.0,943567,18883,943567
2011-06,5520,VIETNAM,11,0.011585,0.027261,0.575051,64050,742,27218
2011-06,5520,VIETNAM,12,4.7e-05,0.000199,0.763716,510378,24,120594
2011-06,5520,VIETNAM,13,0.000888,0.032,0.972238,162092,144,4500
2011-06,5520,VIETNAM,14,0.0,,1.0,23212,0,0
2011-06,5520,VIETNAM,15,0.0,,1.0,99000,0,0
2011-06,5520,VIETNAM,16,0.036848,0.120679,0.694661,21720596,800359,6632155
2011-06,5520,VIETNAM,17,0.057503,0.057503,0.0,43302,2490,43302
2011-06,5520,VIETNAM,19,0.023527,0.055213,0.573878,3251585,76501,1385572
2011-06,5520,VIETNAM,20,0.025533,0.041209,0.380391,2388562,60988,1479975
2011-06,5520,VIETNAM,21,0.062778,0.089623,0.299529,664750,41732,465638
2011-06,5520,VIETNAM,22,8.4e-05,0.000369,0.771381,82994,7,18974
2011-06,5520,VIETNAM,23,0.0,,1.0,98040,0,0
2011-06,5520,VIETNAM,25,0.0,,1.0,1265944,0,0
2011-06,5520,VIETNAM,26,0.0,,1.0,1761601,0,0
2011-06,5520,VIETNAM,27,0.000687,0.000687,0.0,28513504,19582,28513504
2011-06,5520,VIETNAM,28,0.045079,0.055,0.180374,7296289,328913,5980230
2011-06,5520,VIETNAM,29,0.0,,1.0,432360,0,0
2011-06,5520,VIETNAM,30,0.0,,1.0,7128,0,0
2011-06,5520,VIETNAM,32,0.058665,0.058665,0.0,518644,30426,518644
2011-06,5520,VIETNAM,33,0.024003,0.024003,0.0,15373,369,15373
2011-06,5520,VIETNAM,34,0.001399,0.038594,0.96375,8811841,12328,319428
2011-06,5520,VIETNAM,35,0.032377,0.032377,0.0,100256,3246,100256
2011-06,5520,VIETNAM,38,0.03606,0.03606,0.0,772813,27868,772813
2011-06,5520,VIETNAM,39,0.042439,0.042549,0.002587,10823405,459332,10795400
2011-06,5520,VIETNAM,40,0.028064,0.034729,0.191924,10226923,287007,8264135
2011-06,5520,VIETNAM,42,0.136619,0.139503,0.020669,38277942,5229510,37486790
2011-06,5520,VIETNAM,43,0.024781,0.031862,0.222241,112504,2788,87501
2011-06,5520,VIETNAM,44,0.021306,0.03946,0.460058,3270606,69684,1765938
2011-06,5520,VIETNAM,45,0.0,,1.0,8739,0,0
2011-06,5520,VIETNAM,46,0.037982,0.042185,0.099648,2719255,103282,2448288
2011-06,5520,VIETNAM,48,0.0,,1.0,14722584,0,0
2011-06,5520,VIETNAM,49,0.0,,1.0,127790,0,0
2011-06,5520,VIETNAM,50,0.0,,1.0,41975,0,0
2011-06,5520,VIETNAM,52,0.092178,0.092178,0.0,1488019,137162,1488019
2011-06,5520,VIETNAM,53,0.0,,1.0,32437,0,0
2011-06,5520,VIETNAM,54,0.0556,0.098496,0.435513,1761816,97957,994523
2011-06,5520,VIETNAM,55,0.067354,0.067354,0.0,1772443,119381,1772443
2011-06,5520,VIETNAM,56,0.068652,0.073808,0.069857,660079,45316,613968
2011-06,5520,VIETNAM,57,0.059984,0.059984,0.0,25607,1536,25607
2011-06,5520,VIETNAM,58,0.064941,0.064941,0.0,122649,7965,122649
2011-06,5520,VIETNAM,59,0.056709,0.056915,0.003614,17726801,1005273,17662742
2011-06,5520,VIETNAM,60,0.103829,0.103829,0.0,606660,62989,606660
2011-06,5520,VIETNAM,61,0.189303,0.189341,0.0002,314911169,59613778,314848066
2011-06,5520,VIETNAM,62,0.163212,0.163256,0.00027,211382591,34500098,211325580
2011-06,5520,VIETNAM,63,0.075466,0.082292,0.082949,8577724,647329,7866207
2011-06,5520,VIETNAM,64,0.125865,0.126863,0.007866,198274931,24955899,196715323
2011-06,5520,VIETNAM,65,0.074852,0.077858,0.038616,10704651,801260,10291277
2011-06,5520,VIETNAM,66,0.035143,0.050771,0.30781,219301,7707,151798
2011-06,5520,VIETNAM,67,0.0,,1.0,240437,0,0
2011-06,5520,VIETNAM,68,0.00914,0.056841,0.839209,999505,9135,160711
2011-06,5520,VIETNAM,69,0.057258,0.059931,0.044597,2724215,155984,2602723
2011-06,5520,VIETNAM,70,0.076237,0.076237,0.0,1118607,85279,1118607
2011-06,5520,VIETNAM,71,0.031906,0.072263,0.55847,5407482,172532,2387565
2011-06,5520,VIETNAM,72,0.003698,0.014998,0.753413,1143201,4228,281898
2011-06,5520,VIETNAM,73,0.008849,0.040187,0.779806,44519982,393959,9803049
2011-06,5520,VIETNAM,74,0.015361,0.015718,0.022758,7728832,118719,7552942
2011-06,5520,VIETNAM,76,0.032021,0.032021,0.0,1134080,36314,1134080
2011-06,5520,VIETNAM,78,0.029996,0.029996,0.0,11735,352,11735
2011-06,5520,VIETNAM,79,0.029995,0.029995,0.0,141823,4254,141823
2011-06,5520,VIETNAM,80,0.021013,0.021013,0.0,11850,249,11850
2011-06,5520,VIETNAM,81,0.037,0.037,0.0,273840,10132,273840
2011-06,5520,VIETNAM,82,0.050221,0.066247,0.241916,4701374,236106,3564036
2011-06,5520,VIETNAM,83,0.01695,0.032216,0.473859,905830,15354,476594
2011-06,5520,VIETNAM,84,0.001571,0.030999,0.949324,59910704,94115,3036042
2011-06,5520,VIETNAM,85,0.013799,0.035445,0.610709,71146044,981710,27696547
2011-06,5520,VIETNAM,87,0.021133,0.026596,0.205406,4009521,84732,3185943
2011-06,5520,VIETNAM,88,0.002092,0.030037,0.930349,1460242,3055,101707
2011-06,5520,VIETNAM,89,0.013349,0.013349,0.0,154614,2064,154614
2011-06,5520,VIETNAM,90,0.003218,0.02165,0.851351,9376640,30176,1393830
2011-06,5520,VIETNAM,91,0.042206,0.042206,0.0,5947,251,5947
2011-06,5520,VIETNAM,92,0.048367,0.048692,0.006677,368435,17820,365975
2011-06,5520,VIETNAM,93,0.002275,0.029067,0.921722,47906,109,3750
2011-06,5520,VIETNAM,94,0.000459,0.051037,0.991013,155303371,71234,1395726
2011-06,5520,VIETNAM,95,0.009079,0.045123,0.798788,13149039,119383,2645743
2011-06,5520,VIETNAM,96,0.04896,0.060128,0.185732,3756662,183926,3058929
2011-06,5520,VIETNAM,97,0.0,,1.0,165282,0,0
2011-06,5520,VIETNAM,98,0.0,,1.0,3090023,0,0
2011-06,5520,VIETNAM,99,0.0,0.0,0.0,3602767,0,3602767
2011-07,5520,VIETNAM,01,0.0,,1.0,245307,0,0
2011-07,5520,VIETNAM,03,0.000256,0.060002,0.995738,68445163,17505,291742
2011-07,5520,VIETNAM,04,0.007605,0.007605,0.0,7576068,57618,7576068
2011-07,5520,VIETNAM,05,0.0,,1.0,48200,0,0
2011-07,5520,VIETNAM,06,0.041915,0.055644,0.246729,33401,1400,25160
2011-07,5520,VIETNAM,07,0.116153,0.124323,0.065721,271298,31512,253468
2011-07,5520,VIETNAM,08,0.000184,0.022264,0.991748,36915810,6782,304612
2011-07,5520,VIETNAM,09,2.7e-05,0.016431,0.998333,62327293,1707,103891
2011-07,5520,VIETNAM,10,0.021134,0.021134,0.0,658709,13921,658709
2011-07,5520,VIETNAM,11,3.4e-05,0.00037,0.907679,29289,1,2704
2011-07,5520,VIETNAM,12,1.7e-05,0.000108,0.844577,594476,10,92395
2011-07,5520,VIETNAM,13,0.006454,0.029399,0.780474,102266,660,22450
2011-07,5520,VIETNAM,14,0.0,,1.0,67219,0,0
2011-07,5520,VIETNAM,15,0.0,,1.0,99900,0,0
2011-07,5520,VIETNAM,16,0.027266,0.121044,0.774744,24850813,677579,5597792
2011-07,5520,VIETNAM,17,0.055025,0.055025,0.0,58410,3214,58410
2011-07,5520,VIETNAM,18,0.016106,0.020031,0.195927,38060,613,30603
2011-07,5520,VIETNAM,19,0.022241,0.054073,0.58868,2847203,63326,1171112
2011-07,5520,VIETNAM,20,0.040447,0.060584,0.332382,2387157,96554,1593708
2011-07,5520,VIETNAM,21,0.05172,0.08651,0.402155,694608,35925,415268
2011-07,5520,VIETNAM,22,0.00052,0.001669,0.688589,78899,41,24570
2011-07,5520,VIETNAM,23,0.0,,1.0,12900,0,0
2011-07,5520,VIETNAM,25,0.0,,1.0,31220,0,0
2011-07,5520,VIETNAM,26,0.0,,1.0,5095457,0,0
2011-07,5520,VIETNAM,27,0.00075,0.000773,0.029732,55297535,41461,53653449
2011-07,5520,VIETNAM,28,0.033316,0.052015,0.359482,3484337,116085,2231780
2011-07,5520,VIETNAM,29,0.011254,0.055227,0.796224,543013,6111,110653
2011-07,5520,VIETNAM,30,0.0,,1.0,32156,0,0
2011-07,5520,VIETNAM,32,0.059097,0.059097,0.0,1015525,60014,1015525
2011-07,5520,VIETNAM,33,0.002853,0.023982,0.881026,204684,584,24352
2011-07,5520,VIETNAM,34,0.000991,0.038448,0.974224,9864649,9776,254268
2011-07,5520,VIETNAM,35,0.033443,0.033443,0.0,270463,9045,270463
2011-07,5520,VIETNAM,38,0.037102,0.037102,0.0,181713,6742,181713
2011-07,5520,VIETNAM,39,0.040262,0.040287,0.000626,10620712,427613,10614061
2011-07,5520,VIETNAM,40,0.018984,0.03394,0.440663,15710060,298237,8787223
2011-07,5520,VIETNAM,42,0.136132,0.138541,0.017392,32573684,4434312,32007148
2011-07,5520,VIETNAM,43,0.0,,1.0,5267,0,0
2011-07,5520,VIETNAM,44,0.021521,0.042015,0.48777,3225270,69412,1652080
2011-07,5520,VIETNAM,45,0.0,,1.0,17936,0,0
2011-07,5520,VIETNAM,46,0.039589,0.04584,0.136376,2774236,109829,2395896
2011-07,5520,VIETNAM,48,0.0,,1.0,8783112,0,0
2011-07,5520,VIETNAM,49,0.0,,1.0,105583,0,0
2011-07,5520,VIETNAM,50,0.0,,1.0,13646,0,0
2011-07,5520,VIETNAM,52,0.08653,0.08653,0.0,873805,75610,873805
2011-07,5520,VIETNAM,53,0.0,,1.0,26797,0,0
2011-07,5520,VIETNAM,54,0.040189,0.09144,0.560484,1342245,53944,589938
2011-07,5520,VIETNAM,55,0.054635,0.054635,0.0,2906950,158820,2906950
2011-07,5520,VIETNAM,56,0.079724,0.090206,0.116204,411319,32792,363522
2011-07,5520,VIETNAM,57,0.059985,0.059985,0.0,31641,1898,31641
2011-07,5520,VIETNAM,58,0.065416,0.065416,0.0,437124,28595,437124
2011-07,5520,VIETNAM,59,0.057044,0.057377,0.005802,19035907,1085886,18925452
2011-07,5520,VIETNAM,60,0.107615,0.107615,0.0,394414,42445,394414
2011-07,5520,VIETNAM,61,0.193114,0.19315,0.000186,348721538,67343032,348656644
2011-07,5520,VIETNAM,62,0.160426,0.16044,8.4e-05,248798839,39913896,248777952
2011-07,5520,VIETNAM,63,0.072856,0.080426,0.094131,7258541,528825,6575286
2011-07,5520,VIETNAM,64,0.127268,0.128534,0.009856,178191056,22677947,176434856
2011-07,5520,VIETNAM,65,0.072721,0.07831,0.071368,13090159,951930,12155936
2011-07,5520,VIETNAM,66,0.042751,0.053187,0.19623,99414,4250,79906
2011-07,5520,VIETNAM,67,0.0,,1.0,292751,0,0
2011-07,5520,VIETNAM,68,0.012901,0.054543,0.763472,928774,11982,219681
2011-07,5520,VIETNAM,69,0.056722,0.059387,0.04488,2773737,157331,2649251
2011-07,5520,VIETNAM,70,0.065778,0.065778,0.0,982803,64647,982803
2011-07,5520,VIETNAM,71,0.031228,0.056878,0.450974,4803955,150016,2637497
2011-07,5520,VIETNAM,72,0.011601,0.055999,0.792836,1832855,21263,379701
2011-07,5520,VIETNAM,73,0.005691,0.038172,0.850922,49667121,282632,7404252
2011-07,5520,VIETNAM,74,0.016211,0.016464,0.015388,6375363,103348,6277257
2011-07,5520,VIETNAM,76,0.028571,0.029796,0.041115,965569,27587,925870
2011-07,5520,VIETNAM,78,0.029994,0.029994,0.0,20904,627,20904
2011-07,5520,VIETNAM,79,0.030004,0.030004,0.0,243371,7302,243371
2011-07,5520,VIETNAM,80,0.020989,0.020989,0.0,12578,264,12578
2011-07,5520,VIETNAM,82,0.045607,0.063083,0.277039,5312799,242300,3840945
2011-07,5520,VIETNAM,83,0.02501,0.033459,0.252526,938881,23481,701789
2011-07,5520,VIETNAM,84,0.001659,0.033421,0.950368,67144575,111377,3332516
2011-07,5520,VIETNAM,85,0.016912,0.038048,0.555512,81623833,1380397,36280821
2011-07,5520,VIETNAM,86,0.036003,0.036003,0.0,131101,4720,131101
2011-07,5520,VIETNAM,87,0.020246,0.027693,0.268895,4362395,88322,3189368
2011-07,5520,VIETNAM,88,0.000414,0.029998,0.986213,3549569,1468,48937
2011-07,5520,VIETNAM,90,0.003618,0.022134,0.836561,12872470,46567,2103868
2011-07,5520,VIETNAM,91,0.018136,0.018136,0.0,2371,43,2371
2011-07,5520,VIETNAM,92,0.050129,0.050129,0.0,266471,13358,266471
2011-07,5520,VIETNAM,93,0.003445,0.029016,0.881265,23801,82,2826
2011-07,5520,VIETNAM,94,0.000436,0.049449,0.991181,161299646,70345,1422576
2011-07,5520,VIETNAM,95,0.007543,0.03958,0.809422,15209637,114728,2898626
2011-07,5520,VIETNAM,96,0.052323,0.060993,0.142147,3739158,195643,3207648
2011-07,5520,VIETNAM,97,0.0,,1.0,12946,0,0
2011-07,5520,VIETNAM,98,0.0,,1.0,1809456,0,0
2011-07,5520,VIETNAM,99,0.0,0.0,0.0,3126999,0,3126999
2011-08,5520,VIETNAM,01,0.0,,1.0,6136,0,0
2011-08,5520,VIETNAM,02,0.0,,1.0,103881,0,0
2011-08,5520,VIETNAM,03,2e-06,0.007293,0.999747,78511609,145,19883
2011-08,5520,VIETNAM,04,0.007651,0.007651,0.0,8421245,64435,8421245
2011-08,5520,VIETNAM,05,0.0,,1.0,4497,0,0
2011-08,5520,VIETNAM,06,0.022916,0.059566,0.615287,34605,793,13313
2011-08,5520,VIETNAM,07,0.110759,0.110759,0.0,209672,23223,209672
2011-08,5520,VIETNAM,08,0.00027,0.056566,0.995222,53770591,14534,256938
2011-08,5520,VIETNAM,09,3.3e-05,0.016956,0.998034,65182872,2173,128157
2011-08,5520,VIETNAM,10,0.019454,0.019454,0.0,868614,16898,868614
2011-08,5520,VIETNAM,11,0.000363,0.000674,0.461922,33090,12,17805
