data_month,series_id,rate,rate_dutiable,duty_free_share,con_val,cal_dut,dut_val,vintage_date,vintage_note
2012-09,ETRX-US-INCL,0.014191,0.04568,0.689335,183712290852,2607094502,57073056177,2026-08-24,backfill
2012-09,ETRX-VN,0.088126,0.13595,0.351778,1720198534,151593905,1115070995,2026-09-03,backfill
2012-10,ETRX-APPAREL,0.134215,0.166878,0.195733,7359383227,987736069,5918907436,2026-08-24,backfill
2012-10,ETRX-CA,0.000435,0.005361,0.918917,26442340840,11493373,2144032862,2026-09-03,backfill
2012-10,ETRX-CA-44,5.6e-05,0.076091,0.99926,601059558,33846,444808,2026-08-24,backfill
2012-10,ETRX-CA-76,0.000203,0.044395,0.995419,533547453,108514,2444304,2026-08-24,backfill
2012-10,ETRX-CA-87,0.000328,0.025959,0.987362,5457868501,1790557,68977626,2026-08-24,backfill
2012-10,ETRX-CN,0.031848,0.075822,0.57997,39672539736,1263475628,16663665034,2026-09-03,backfill
2012-10,ETRX-CN-84,0.00316,0.031548,0.899849,8933178150,28225079,894668737,2026-08-24,backfill
2012-10,ETRX-CN-85,0.010361,0.034557,0.700192,10814531182,112044838,3242285124,2026-08-24,backfill
2012-10,ETRX-CN-95,0.00416,0.044893,0.907339,2973298293,12368460,275508818,2026-08-24,backfill
2012-10,ETRX-EU,0.013184,0.030656,0.569948,30176285086,397839816,12977377949,2026-09-03,backfill
2012-10,ETRX-EU-87,0.023317,0.025216,0.0753,4193866419,97788201,3878066502,2026-08-24,backfill
2012-10,ETRX-IN,0.023564,0.069108,0.65903,3181010193,74956912,1084629005,2026-09-03,backfill
2012-10,ETRX-JP,0.017331,0.030216,0.426445,12184911710,211171358,6988713214,2026-09-03,backfill
2012-10,ETRX-KR,0.010182,0.031162,0.673253,4916667057,50061206,1606504698,2026-09-03,backfill
2012-10,ETRX-MX,0.001022,0.031714,0.967778,23881323184,24403907,769498745,2026-09-03,backfill
2012-10,ETRX-MX-87,0.000996,0.024953,0.960073,4853407167,4835495,193782413,2026-08-24,backfill
2012-10,ETRX-PHARMA,1e-06,0.049079,0.999985,5402931312,4015,81807,2026-08-24,backfill
2012-10,ETRX-STEEL,0.005829,0.041705,0.860239,5269000307,30711527,736401553,2026-08-24,backfill
2012-10,ETRX-TW,0.017593,0.044969,0.608771,3411641631,60021244,1334734213,2026-09-03,backfill
2012-10,ETRX-US,0.01447,0.045962,0.685181,189305643397,2739179601,59597098186,2026-08-24,backfill
2012-10,ETRX-US-INCL,0.014052,0.045057,0.688123,195152812414,2742336482,60863751529,2026-08-24,backfill
2012-10,ETRX-VN,0.092312,0.139358,0.337592,1916969599,176958492,1269816574,2026-09-03,backfill
2012-11,ETRX-APPAREL,0.130031,0.165844,0.215947,5987036857,778498278,4694155489,2026-08-24,backfill
2012-11,ETRX-CA,0.000385,0.00476,0.919101,26525610972,10215091,2145898004,2026-09-03,backfill
2012-11,ETRX-CA-44,7.1e-05,0.057209,0.998766,523807170,36964,646126,2026-08-24,backfill
2012-11,ETRX-CA-76,0.000136,0.03982,0.996574,516845187,70518,1770906,2026-08-24,backfill
2012-11,ETRX-CA-87,0.000223,0.025409,0.991216,5502443707,1228059,48331690,2026-08-24,backfill
2012-11,ETRX-CN,0.025619,0.070556,0.636897,39379569534,1008875608,14298847412,2026-09-03,backfill
2012-11,ETRX-CN-84,0.002705,0.031739,0.914766,9588367954,25938676,817259732,2026-08-24,backfill
2012-11,ETRX-CN-85,0.008322,0.034407,0.758141,12386755328,103079193,2995851331,2026-08-24,backfill
2012-11,ETRX-CN-95,0.004628,0.045825,0.899007,2679989291,12403015,270659190,2026-08-24,backfill
2012-11,ETRX-EU,0.013111,0.031022,0.577357,31399228117,411687862,13270679448,2026-09-03,backfill
2012-11,ETRX-EU-87,0.023389,0.025113,0.068655,4642115223,108575016,4323411979,2026-08-24,backfill
2012-11,ETRX-IN,0.023712,0.070208,0.662254,3164820098,75045588,1068904433,2026-09-03,backfill
2012-11,ETRX-JP,0.018472,0.029669,0.377404,11559910867,213535954,7197154988,2026-09-03,backfill
2012-11,ETRX-KR,0.009866,0.028945,0.659153,4580683232,45192191,1561310995,2026-09-03,backfill
2012-11,ETRX-MX,0.00102,0.029152,0.965021,23354155240,23814707,816901516,2026-09-03,backfill
2012-11,ETRX-MX-87,0.001042,0.024505,0.957496,4814716189,5014915,204646198,2026-08-24,backfill
2012-11,ETRX-PHARMA,3e-06,0.049307,0.999933,5857195792,19305,391528,2026-08-24,backfill
2012-11,ETRX-STEEL,0.005562,0.040146,0.861444,5116823195,28461953,708968126,2026-08-24,backfill
2012-11,ETRX-TW,0.015384,0.045743,0.66369,3106455836,47789017,1044732931,2026-09-03,backfill
2012-11,ETRX-US,0.012645,0.041866,0.697963,188655494776,2385540344,56980948165,2026-08-24,backfill
2012-11,ETRX-US-INCL,0.01231,0.041113,0.700592,194284683915,2391576373,58170453012,2026-08-24,backfill
2012-11,ETRX-VN,0.079792,0.137565,0.419972,1594057892,127192497,924598001,2026-09-03,backfill
2012-12,ETRX-APPAREL,0.132345,0.167389,0.209361,5689702206,753001007,4498501659,2026-08-24,backfill
2012-12,ETRX-CA,0.00035,0.004209,0.916827,25073260823,8777786,2085415597,2026-09-03,backfill
2012-12,ETRX-CA-44,7.6e-05,0.066192,0.998859,500998479,37846,571758,2026-08-24,backfill
2012-12,ETRX-CA-76,0.000162,0.041403,0.996091,565146865,91457,2208928,2026-08-24,backfill
2012-12,ETRX-CA-87,0.000233,0.02545,0.990845,4340573067,1011268,39736152,2026-08-24,backfill
2012-12,ETRX-CN,0.028795,0.070851,0.593582,34321537808,988289368,13948894257,2026-09-03,backfill
2012-12,ETRX-CN-84,0.003332,0.031635,0.894677,8198056281,27315282,863443858,2026-08-24,backfill
2012-12,ETRX-CN-85,0.00915,0.033881,0.729931,9762746143,89331666,2636617419,2026-08-24,backfill
2012-12,ETRX-CN-95,0.00912,0.04667,0.804577,1552522190,14159665,303398703,2026-08-24,backfill
2012-12,ETRX-EU,0.013471,0.031263,0.569113,28820705728,388240464,12418477090,2026-09-03,backfill
2012-12,ETRX-EU-87,0.023321,0.025126,0.071839,4172117739,97296272,3872397529,2026-08-24,backfill
2012-12,ETRX-IN,0.022736,0.065738,0.654146,2654088620,60342674,917926912,2026-09-03,backfill
2012-12,ETRX-JP,0.017955,0.029471,0.390758,11448837137,205562654,6975118110,2026-09-03,backfill
2012-12,ETRX-KR,0.010591,0.02886,0.633041,4526346876,47936605,1660984366,2026-09-03,backfill
2012-12,ETRX-MX,0.000948,0.030634,0.969041,19858784150,18834053,614811270,2026-09-03,backfill
2012-12,ETRX-MX-87,0.000933,0.025258,0.963076,4215876387,3931766,155666038,2026-08-24,backfill
2012-12,ETRX-PHARMA,1e-06,0.048398,0.999972,5112013308,6992,144469,2026-08-24,backfill
2012-12,ETRX-STEEL,0.005975,0.041766,0.856938,4575268621,27337799,654548274,2026-08-24,backfill
2012-12,ETRX-TW,0.017896,0.047149,0.620432,3008010112,53831610,1141744196,2026-09-03,backfill
2012-12,ETRX-US,0.013537,0.043032,0.685413,171437696283,2320814504,53932137328,2026-08-24,backfill
2012-12,ETRX-US-INCL,0.01323,0.042485,0.6886,176327860785,2332807541,54908490745,2026-08-24,backfill
2012-12,ETRX-VN,0.083372,0.136206,0.387897,1717606309,143200462,1051352202,2026-09-03,backfill
2013-01,ETRX-APPAREL,0.13915,0.16816,0.172513,6653669971,925857189,5505825606,2026-08-24,backfill
2013-01,ETRX-CA,0.000484,0.005323,0.90916,26956934159,13035691,2448755050,2026-09-03,backfill
2013-01,ETRX-CA-44,0.000267,0.053238,0.994992,592394063,157936,2966620,2026-08-24,backfill
2013-01,ETRX-CA-76,0.000143,0.036994,0.996122,577579192,82868,2240066,2026-08-24,backfill
2013-01,ETRX-CA-87,0.000529,0.025415,0.9792,3946563600,2086223,82087300,2026-08-24,backfill
2013-01,ETRX-CN,0.031696,0.072065,0.560173,36675918955,1162481627,16131075567,2026-09-03,backfill
2013-01,ETRX-CN-84,0.003968,0.031438,0.873775,8237870282,32690362,1039825151,2026-08-24,backfill
2013-01,ETRX-CN-85,0.009281,0.032896,0.71788,9394999026,87190451,2650516733,2026-08-24,backfill
2013-01,ETRX-CN-95,0.010254,0.047425,0.783777,1599751850,16404622,345903814,2026-08-24,backfill
2013-01,ETRX-EU,0.012897,0.031688,0.592996,26489411396,341632747,10781301501,2026-09-03,backfill
2013-01,ETRX-EU-87,0.022828,0.025139,0.091922,2838942935,64806990,2577982305,2026-08-24,backfill
2013-01,ETRX-IN,0.02523,0.076721,0.671149,3069054308,77431171,1009261363,2026-09-03,backfill
2013-01,ETRX-JP,0.017961,0.030088,0.403058,10948970973,196655193,6535902754,2026-09-03,backfill
2013-01,ETRX-KR,0.009562,0.027464,0.651844,5294461240,50625092,1843300396,2026-09-03,backfill
2013-01,ETRX-MX,0.001534,0.028797,0.946739,20486127090,31421447,1091119363,2026-09-03,backfill
2013-01,ETRX-MX-87,0.002102,0.025232,0.916674,3761635585,7908626,313440582,2026-08-24,backfill
2013-01,ETRX-PHARMA,2e-06,0.049735,0.999961,5219701091,10254,206174,2026-08-24,backfill
2013-01,ETRX-STEEL,0.00609,0.041847,0.854468,5095342749,31031306,741537188,2026-08-24,backfill
2013-01,ETRX-TW,0.019823,0.047444,0.582182,3029529809,60053884,1265791109,2026-09-03,backfill
2013-01,ETRX-US,0.014756,0.04646,0.682388,176816134026,2609114497,56158840012,2026-08-24,backfill
2013-01,ETRX-US-INCL,0.014311,0.045497,0.685442,182458061954,2611215271,57393720916,2026-08-24,backfill
2013-01,ETRX-VN,0.086828,0.136075,0.361909,1980108382,171929317,1263489799,2026-09-03,backfill
2013-02,ETRX-APPAREL,0.134616,0.166424,0.191126,6471741022,871199987,5234822205,2026-08-24,backfill
2013-02,ETRX-CA,0.000456,0.005374,0.915174,24994550394,11393288,2120194879,2026-09-03,backfill
2013-02,ETRX-CA-44,0.000278,0.0515,0.994606,595595835,165454,3212715,2026-08-24,backfill
2013-02,ETRX-CA-76,0.000137,0.038376,0.996423,511096771,70150,1827943,2026-08-24,backfill
2013-02,ETRX-CA-87,0.000307,0.025126,0.987771,4437693904,1363509,54267095,2026-08-24,backfill
2013-02,ETRX-CN,0.033529,0.073141,0.541588,32259538872,1081628256,14788171911,2026-09-03,backfill
2013-02,ETRX-CN-84,0.004186,0.032303,0.870425,7647924129,32011653,990982033,2026-08-24,backfill
2013-02,ETRX-CN-85,0.010274,0.032911,0.68782,7247157175,74458059,2262420815,2026-08-24,backfill
2013-02,ETRX-CN-95,0.010844,0.047711,0.772706,1506603226,16338206,342441855,2026-08-24,backfill
2013-02,ETRX-EU,0.013465,0.03173,0.575633,26855428368,361610721,11396570431,2026-09-03,backfill
2013-02,ETRX-EU-87,0.022639,0.025148,0.099751,3246630492,73501519,2922777150,2026-08-24,backfill
2013-02,ETRX-IN,0.027814,0.080145,0.652958,2780970916,77348994,965112320,2026-09-03,backfill
2013-02,ETRX-JP,0.018092,0.02992,0.395342,10668583571,193011941,6450848895,2026-09-03,backfill
2013-02,ETRX-KR,0.00979,0.026638,0.632473,4477997388,43841092,1645786284,2026-09-03,backfill
2013-02,ETRX-MX,0.001181,0.030607,0.961405,20932294159,24726807,807873692,2026-09-03,backfill
2013-02,ETRX-MX-87,0.001284,0.025801,0.950237,4514277979,5796090,224644733,2026-08-24,backfill
2013-02,ETRX-PHARMA,2e-06,0.047632,0.99995,4734477820,11374,238788,2026-08-24,backfill
2013-02,ETRX-STEEL,0.006174,0.040646,0.848103,4681726730,28905099,711141868,2026-08-24,backfill
2013-02,ETRX-TW,0.019372,0.047763,0.59442,2596001978,50288915,1052885928,2026-09-03,backfill
2013-02,ETRX-US,0.015059,0.047327,0.681818,162871258025,2452613397,51822658856,2026-08-24,backfill
2013-02,ETRX-US-INCL,0.014616,0.04628,0.684172,167865079850,2453579544,53016424614,2026-08-24,backfill
2013-02,ETRX-VN,0.094192,0.141701,0.335279,1729662819,162919740,1149742822,2026-09-03,backfill
2013-03,ETRX-APPAREL,0.126367,0.167264,0.244508,5464980953,690591490,4128749589,2026-08-24,backfill
2013-03,ETRX-CA,0.000425,0.005261,0.919303,27237076249,11563228,2197945474,2026-09-03,backfill
2013-03,ETRX-CA-44,0.000264,0.052534,0.99498,754494287,198985,3787708,2026-08-24,backfill
2013-03,ETRX-CA-76,0.000116,0.042784,0.997298,661652166,76490,1787800,2026-08-24,backfill
2013-03,ETRX-CA-87,0.000255,0.02575,0.990096,4987093156,1271820,49391868,2026-08-24,backfill
2013-03,ETRX-CN,0.026707,0.066578,0.598853,27217016279,726897615,10918034907,2026-09-03,backfill
2013-03,ETRX-CN-84,0.003936,0.031673,0.875727,7291784681,28701385,906171823,2026-08-24,backfill
2013-03,ETRX-CN-85,0.008285,0.032815,0.747514,7608173854,63036871,1920958397,2026-08-24,backfill
2013-03,ETRX-CN-95,0.016127,0.048325,0.66628,830016260,13385722,276992717,2026-08-24,backfill
2013-03,ETRX-EU,0.013377,0.03038,0.559664,31287422442,418540894,13776991331,2026-09-03,backfill
2013-03,ETRX-EU-87,0.023186,0.025139,0.077693,4284744461,99346006,3951849499,2026-08-24,backfill
2013-03,ETRX-IN,0.023508,0.070637,0.6672,3537471422,83158402,1177269906,2026-09-03,backfill
2013-03,ETRX-JP,0.017887,0.029953,0.40284,11907061187,212976125,7110420701,2026-09-03,backfill
2013-03,ETRX-KR,0.009972,0.027791,0.641202,5056565581,50421681,1814286621,2026-09-03,backfill
2013-03,ETRX-MX,0.001039,0.029414,0.964672,22341092069,23215733,789265163,2026-09-03,backfill
2013-03,ETRX-MX-87,0.000962,0.025818,0.962749,5012397824,4820564,186716439,2026-08-24,backfill
2013-03,ETRX-PHARMA,2e-06,0.049785,0.999959,5143572725,10490,210707,2026-08-24,backfill
2013-03,ETRX-STEEL,0.005469,0.042246,0.870556,4716713016,25793465,610549258,2026-08-24,backfill
2013-03,ETRX-TW,0.017025,0.046909,0.637063,2617078304,44555469,949835223,2026-09-03,backfill
2013-03,ETRX-US,0.012461,0.041139,0.697107,174779424963,2177876124,52939436953,2026-08-24,backfill
2013-03,ETRX-US-INCL,0.012036,0.040242,0.700909,181238930529,2181382118,54206867117,2026-08-24,backfill
2013-03,ETRX-VN,0.087742,0.137997,0.364169,1573989659,138105660,1000790984,2026-09-03,backfill
2013-04,ETRX-APPAREL,0.130746,0.167176,0.217918,5858898916,766025180,4582139365,2026-08-24,backfill
2013-04,ETRX-CA,0.000397,0.005248,0.924415,27762291789,11012840,2098422896,2026-09-03,backfill
2013-04,ETRX-CA-44,0.000243,0.053354,0.995446,827732871,201134,3769768,2026-08-24,backfill
2013-04,ETRX-CA-76,0.000133,0.039535,0.996643,692920352,91954,2325865,2026-08-24,backfill
2013-04,ETRX-CA-87,0.000263,0.025762,0.989804,4903481041,1287961,49994095,2026-08-24,backfill
2013-04,ETRX-CN,0.029168,0.066716,0.562804,32659665501,952619678,14278682837,2026-09-03,backfill
2013-04,ETRX-CN-84,0.00426,0.031617,0.865277,8066782126,34360570,1086782565,2026-08-24,backfill
2013-04,ETRX-CN-85,0.009621,0.032941,0.707919,8788796314,84560558,2567042084,2026-08-24,backfill
2013-04,ETRX-CN-95,0.014664,0.048542,0.697917,1057374562,15504930,319415162,2026-08-24,backfill
2013-04,ETRX-EU,0.012676,0.031053,0.591791,30919572957,391936713,12621651467,2026-09-03,backfill
2013-04,ETRX-EU-87,0.022292,0.025163,0.114116,3949928516,88050892,3499176824,2026-08-24,backfill
2013-04,ETRX-IN,0.022369,0.058671,0.618741,3922575357,87743404,1495516183,2026-09-03,backfill
2013-04,ETRX-JP,0.017934,0.030168,0.405534,11517556393,206557274,6846800468,2026-09-03,backfill
2013-04,ETRX-KR,0.009335,0.027399,0.659272,5336564850,49819263,1818314581,2026-09-03,backfill
2013-04,ETRX-MX,0.001102,0.030829,0.96425,22738037051,25060216,812883652,2026-09-03,backfill
2013-04,ETRX-MX-87,0.000928,0.02454,0.962199,4763487633,4418886,180066338,2026-08-24,backfill
2013-04,ETRX-PHARMA,3e-06,0.049317,0.999948,6051174072,15464,313563,2026-08-24,backfill
2013-04,ETRX-STEEL,0.00567,0.041824,0.864436,5247507343,29752582,711372778,2026-08-24,backfill
2013-04,ETRX-TW,0.017429,0.046483,0.625044,3133363249,54611787,1174871869,2026-09-03,backfill
2013-04,ETRX-US,0.013221,0.043227,0.694154,181030387757,2393376814,55367329487,2026-08-24,backfill
2013-04,ETRX-US-INCL,0.012779,0.042214,0.697291,187424004124,2395005496,56734987456,2026-08-24,backfill
2013-04,ETRX-VN,0.08492,0.137048,0.380368,1764168238,149812396,1093134517,2026-09-03,backfill
2013-05,ETRX-APPAREL,0.128791,0.167873,0.232807,5996949805,772353274,4600816778,2026-08-24,backfill
2013-05,ETRX-CA,0.000429,0.004705,0.908739,27326668233,11732811,2493848314,2026-09-03,backfill
2013-05,ETRX-CA-44,0.000255,0.051839,0.995076,735516135,187751,3621775,2026-08-24,backfill
2013-05,ETRX-CA-76,0.0001,0.037921,0.997372,663423030,66116,1743532,2026-08-24,backfill
2013-05,ETRX-CA-87,0.000265,0.025158,0.98945,4675095653,1240891,49323039,2026-08-24,backfill
2013-05,ETRX-CN,0.028953,0.068296,0.576062,35985134486,1041887086,15255455145,2026-09-03,backfill
2013-05,ETRX-CN-84,0.00444,0.031022,0.856875,8488842053,37690673,1214962790,2026-08-24,backfill
2013-05,ETRX-CN-85,0.008305,0.033023,0.748513,10336037969,85839179,2599378554,2026-08-24,backfill
2013-05,ETRX-CN-95,0.011984,0.048059,0.750637,1111077817,13315183,277061168,2026-08-24,backfill
2013-05,ETRX-EU,0.013398,0.03046,0.560141,31053694286,416060785,13659242677,2026-09-03,backfill
2013-05,ETRX-EU-87,0.022985,0.02515,0.086101,4314222303,99162217,3942764939,2026-08-24,backfill
2013-05,ETRX-IN,0.019083,0.051828,0.631806,4161213575,79407701,1532132830,2026-09-03,backfill
2013-05,ETRX-JP,0.018051,0.029242,0.382694,10772469958,194458176,6649910300,2026-09-03,backfill
2013-05,ETRX-KR,0.009216,0.027732,0.667682,5485032629,50549434,1822772489,2026-09-03,backfill
2013-05,ETRX-MX,0.001121,0.033655,0.966695,23929763627,26822011,796974821,2026-09-03,backfill
2013-05,ETRX-MX-87,0.00083,0.027843,0.9702,4797442148,3980564,142963594,2026-08-24,backfill
2013-05,ETRX-PHARMA,6e-06,0.049229,0.999881,5201151557,30476,619066,2026-08-24,backfill
2013-05,ETRX-STEEL,0.006159,0.041494,0.851563,5285768071,32556430,784601335,2026-08-24,backfill
2013-05,ETRX-TW,0.017163,0.044754,0.616494,3282590887,56340310,1258894615,2026-09-03,backfill
2013-05,ETRX-US,0.013132,0.042014,0.68743,188778718630,2479112160,59006557498,2026-08-24,backfill
2013-05,ETRX-US-INCL,0.01268,0.041084,0.691366,195662002312,2480963330,60387996880,2026-08-24,backfill
2013-05,ETRX-VN,0.082924,0.136908,0.394313,1847687523,153216793,1119121096,2026-09-03,backfill
2013-06,ETRX-APPAREL,0.132207,0.167156,0.209076,6364478858,841431747,5033820994,2026-08-24,backfill
2013-06,ETRX-CA,0.000437,0.005233,0.916586,26076163015,11382742,2175129126,2026-09-03,backfill
2013-06,ETRX-CA-44,0.000299,0.052144,0.994259,626642794,187603,3597793,2026-08-24,backfill
2013-06,ETRX-CA-76,0.000129,0.037895,0.996609,601152895,77249,2038526,2026-08-24,backfill
2013-06,ETRX-CA-87,0.000255,0.025236,0.989904,5008908771,1276256,50572121,2026-08-24,backfill
2013-06,ETRX-CN,0.031647,0.07189,0.559785,35261382458,1115913805,15522593380,2026-09-03,backfill
2013-06,ETRX-CN-84,0.004079,0.031197,0.869238,8557366304,34909195,1118979499,2026-08-24,backfill
2013-06,ETRX-CN-85,0.009035,0.032564,0.722549,9235833710,83446270,2562494258,2026-08-24,backfill
2013-06,ETRX-CN-95,0.008333,0.047628,0.825046,1154002880,9615950,201897947,2026-08-24,backfill
2013-06,ETRX-EU,0.013922,0.032185,0.567444,28701444991,399577078,12414985823,2026-09-03,backfill
2013-06,ETRX-EU-87,0.022709,0.025186,0.098352,3765719930,85513979,3395355150,2026-08-24,backfill
2013-06,ETRX-IN,0.021241,0.058108,0.634463,3352635811,71212396,1225513053,2026-09-03,backfill
2013-06,ETRX-JP,0.017793,0.029366,0.394109,10915206057,194211947,6613425864,2026-09-03,backfill
2013-06,ETRX-KR,0.009801,0.027902,0.64875,5163492973,50605897,1813674836,2026-09-03,backfill
2013-06,ETRX-MX,0.001023,0.032073,0.968117,22529210717,23037887,718298638,2026-09-03,backfill
2013-06,ETRX-MX-87,0.000673,0.026562,0.974666,5019924815,3378120,127176568,2026-08-24,backfill
2013-06,ETRX-PHARMA,2e-06,0.049978,0.999962,5137059192,9799,196066,2026-08-24,backfill
2013-06,ETRX-STEEL,0.006196,0.041614,0.851118,4874056502,30197483,725661071,2026-08-24,backfill
2013-06,ETRX-TW,0.0175,0.04651,0.623732,3096451557,54188684,1165095575,2026-09-03,backfill
2013-06,ETRX-US,0.014279,0.04542,0.685633,177092285138,2528636578,55672028518,2026-08-24,backfill
2013-06,ETRX-US-INCL,0.013843,0.044495,0.688891,182935853014,2532354022,56912930630,2026-08-24,backfill
2013-06,ETRX-VN,0.084139,0.138955,0.394488,2069359161,174113651,1253021197,2026-09-03,backfill
2013-07,ETRX-APPAREL,0.135598,0.166933,0.187711,8238015026,1117055634,6691653074,2026-08-24,backfill
2013-07,ETRX-CA,0.000398,0.003983,0.900065,25249339223,10050369,2523304884,2026-09-03,backfill
2013-07,ETRX-CA-44,0.000167,0.059017,0.997176,639753371,106612,1806452,2026-08-24,backfill
2013-07,ETRX-CA-76,0.000154,0.04086,0.996237,646553119,99403,2432780,2026-08-24,backfill
2013-07,ETRX-CA-87,0.000305,0.026107,0.988299,3337747822,1019606,39055054,2026-08-24,backfill
2013-07,ETRX-CN,0.034834,0.075903,0.541066,38097591576,1327110262,17484289940,2026-09-03,backfill
2013-07,ETRX-CN-84,0.004157,0.031252,0.86697,8253370197,34312963,1097947647,2026-08-24,backfill
2013-07,ETRX-CN-85,0.009542,0.032755,0.708673,9841262524,93908308,2867023524,2026-08-24,backfill
2013-07,ETRX-CN-95,0.005826,0.046993,0.876015,1722740470,10037514,213594478,2026-08-24,backfill
2013-07,ETRX-EU,0.013443,0.032193,0.58242,32188301993,432715198,13441190149,2026-09-03,backfill
2013-07,ETRX-EU-87,0.022853,0.025187,0.092675,3949690054,90261060,3583654157,2026-08-24,backfill
2013-07,ETRX-IN,0.020954,0.054885,0.618229,3914164098,82015666,1494313816,2026-09-03,backfill
2013-07,ETRX-JP,0.018284,0.029803,0.386493,11574460985,211631700,7101017606,2026-09-03,backfill
2013-07,ETRX-KR,0.009505,0.02791,0.659447,5429269121,51604497,1848953929,2026-09-03,backfill
2013-07,ETRX-MX,0.001087,0.032366,0.966412,22326139863,24271259,749890130,2026-09-03,backfill
2013-07,ETRX-MX-87,0.000837,0.024721,0.966159,4957893169,4147673,167780685,2026-08-24,backfill
2013-07,ETRX-PHARMA,3e-06,0.048622,0.99994,5495072235,15961,328269,2026-08-24,backfill
2013-07,ETRX-STEEL,0.006587,0.041246,0.840296,4948544457,32596566,790303954,2026-08-24,backfill
2013-07,ETRX-TW,0.0186,0.04768,0.609902,3173889132,59034396,1238128080,2026-09-03,backfill
2013-07,ETRX-US,0.015809,0.04762,0.668025,185982526863,2940132666,61741506550,2026-08-24,backfill
2013-07,ETRX-US-INCL,0.015348,0.046699,0.671349,191959805339,2946121045,63087773975,2026-08-24,backfill
2013-07,ETRX-VN,0.089191,0.142626,0.37465,2296742192,204848372,1436266678,2026-09-03,backfill
2013-08,ETRX-APPAREL,0.13523,0.165376,0.182284,7998073497,1081583134,6540155920,2026-08-24,backfill
2013-08,ETRX-CA,0.000392,0.004146,0.905327,26561030678,10425121,2514621424,2026-09-03,backfill
2013-08,ETRX-CA-44,0.000185,0.055586,0.996681,596254966,110010,1979112,2026-08-24,backfill
2013-08,ETRX-CA-76,0.00013,0.039953,0.996734,588353838,76778,1921713,2026-08-24,backfill
2013-08,ETRX-CA-87,0.00026,0.026351,0.990139,4892188740,1271281,48243615,2026-08-24,backfill
2013-08,ETRX-CN,0.035269,0.075551,0.533175,38296242003,1350669555,17877638564,2026-09-03,backfill
2013-08,ETRX-CN-84,0.004058,0.030958,0.86891,8103341878,32885576,1062269136,2026-08-24,backfill
2013-08,ETRX-CN-85,0.010675,0.033049,0.676995,9496161598,101370028,3067310503,2026-08-24,backfill
2013-08,ETRX-CN-95,0.004536,0.046592,0.902653,2245046776,10182554,218549222,2026-08-24,backfill
2013-08,ETRX-EU,0.013869,0.032105,0.568013,29283039310,406119717,12649894193,2026-09-03,backfill
2013-08,ETRX-EU-87,0.022622,0.025155,0.100689,3905202431,88344270,3511992278,2026-08-24,backfill
2013-08,ETRX-IN,0.022626,0.065552,0.654846,3545093062,80209679,1223604179,2026-09-03,backfill
2013-08,ETRX-JP,0.01803,0.029423,0.387198,11652943954,210107851,7140950374,2026-09-03,backfill
2013-08,ETRX-KR,0.009407,0.028494,0.669853,4953017245,46594133,1635223535,2026-09-03,backfill
2013-08,ETRX-MX,0.001081,0.030551,0.964619,23455766787,25353630,829889829,2026-09-03,backfill
2013-08,ETRX-MX-87,0.000755,0.02456,0.969251,5365771726,4052137,164989508,2026-08-24,backfill
2013-08,ETRX-PHARMA,8e-06,0.049799,0.999847,4677078940,35701,716904,2026-08-24,backfill
2013-08,ETRX-STEEL,0.005986,0.041254,0.854897,5080481199,30412499,737195367,2026-08-24,backfill
2013-08,ETRX-TW,0.01827,0.047755,0.617417,3105632712,56740986,1188162761,2026-09-03,backfill
2013-08,ETRX-US,0.015455,0.047177,0.672399,185018973767,2859512085,60612428113,2026-08-24,backfill
2013-08,ETRX-US-INCL,0.015021,0.046228,0.675063,190737769673,2865126123,61977817219,2026-08-24,backfill
2013-08,ETRX-VN,0.085859,0.135977,0.368575,2096067818,179967275,1323508927,2026-09-03,backfill
2013-09,ETRX-APPAREL,0.13414,0.165555,0.189756,7578594326,1016594020,6140509535,2026-08-24,backfill
2013-09,ETRX-CA,0.000367,0.004065,0.909637,27439608726,10079047,2479516408,2026-09-03,backfill
2013-09,ETRX-CA-44,9.2e-05,0.077099,0.998805,634477795,58470,758373,2026-08-24,backfill
2013-09,ETRX-CA-76,0.000162,0.043864,0.996313,577993478,93482,2131159,2026-08-24,backfill
2013-09,ETRX-CA-87,0.000221,0.025293,0.991256,4908909823,1085667,42922837,2026-08-24,backfill
2013-09,ETRX-CN,0.033498,0.075203,0.554565,39644907608,1328029450,17659221862,2026-09-03,backfill
2013-09,ETRX-CN-84,0.00404,0.030751,0.868607,7821054866,31600689,1027631382,2026-08-24,backfill
2013-09,ETRX-CN-85,0.009868,0.033687,0.707062,11164575792,110173291,3270534062,2026-08-24,backfill
2013-09,ETRX-CN-95,0.004115,0.046018,0.910572,2696704278,11097721,241159617,2026-08-24,backfill
2013-09,ETRX-EU,0.013092,0.031211,0.580521,29444020205,385490185,12351158007,2026-09-03,backfill
2013-09,ETRX-EU-87,0.023039,0.025194,0.085567,3859295206,88912947,3529068033,2026-08-24,backfill
2013-09,ETRX-IN,0.023895,0.070701,0.662033,3266339744,78047863,1103916207,2026-09-03,backfill
2013-09,ETRX-JP,0.017622,0.029832,0.409268,10777066336,189918138,6366357675,2026-09-03,backfill
2013-09,ETRX-KR,0.009073,0.027982,0.67577,4832453591,43842828,1566827538,2026-09-03,backfill
2013-09,ETRX-MX,0.001065,0.032361,0.967101,22540181935,23997650,741560196,2026-09-03,backfill
